hashed_uid,date,pam_score_mean,pam_n_responses
5c373475c11275cb,2013-04-30 00:00:00-04:00,11.6,5
5c373475c11275cb,2013-05-01 00:00:00-04:00,11.333333333333334,3
5c373475c11275cb,2013-05-02 00:00:00-04:00,10.333333333333334,3
5c373475c11275cb,2013-05-03 00:00:00-04:00,13.0,1
5c373475c11275cb,2013-05-04 00:00:00-04:00,6.0,1
5c373475c11275cb,2013-05-05 00:00:00-04:00,12.333333333333334,3
5c373475c11275cb,2013-05-06 00:00:00-04:00,12.333333333333334,3
5c373475c11275cb,2013-05-07 00:00:00-04:00,13.0,3
5c373475c11275cb,2013-05-08 00:00:00-04:00,11.5,2
5c373475c11275cb,2013-05-09 00:00:00-04:00,7.0,3
5c373475c11275cb,2013-05-10 00:00:00-04:00,9.75,4
5c373475c11275cb,2013-05-11 00:00:00-04:00,11.0,2
5c373475c11275cb,2013-05-12 00:00:00-04:00,11.0,1
5c373475c11275cb,2013-05-13 00:00:00-04:00,11.0,3
5c373475c11275cb,2013-05-14 00:00:00-04:00,11.0,1
5c373475c11275cb,2013-05-15 00:00:00-04:00,11.333333333333334,3
5c373475c11275cb,2013-05-16 00:00:00-04:00,11.0,2
629f1ddb4072b7ea,2013-04-07 00:00:00-04:00,8.5,2
629f1ddb4072b7ea,2013-04-08 00:00:00-04:00,8.6,5
629f1ddb4072b7ea,2013-04-09 00:00:00-04:00,10.0,5
629f1ddb4072b7ea,2013-04-10 00:00:00-04:00,9.5,2
629f1ddb4072b7ea,2013-04-11 00:00:00-04:00,7.0,1
629f1ddb4072b7ea,2013-04-12 00:00:00-04:00,8.25,4
629f1ddb4072b7ea,2013-04-13 00:00:00-04:00,15.666666666666666,3
629f1ddb4072b7ea,2013-04-14 00:00:00-04:00,12.0,3
629f1ddb4072b7ea,2013-04-15 00:00:00-04:00,10.5,2
629f1ddb4072b7ea,2013-04-16 00:00:00-04:00,10.5,4
629f1ddb4072b7ea,2013-04-17 00:00:00-04:00,8.333333333333334,3
629f1ddb4072b7ea,2013-04-18 00:00:00-04:00,11.5,2
629f1ddb4072b7ea,2013-04-19 00:00:00-04:00,11.333333333333334,3
629f1ddb4072b7ea,2013-04-20 00:00:00-04:00,7.5,2
629f1ddb4072b7ea,2013-04-21 00:00:00-04:00,9.5,2
629f1ddb4072b7ea,2013-04-22 00:00:00-04:00,4.5,2
629f1ddb4072b7ea,2013-04-23 00:00:00-04:00,12.0,1
629f1ddb4072b7ea,2013-04-24 00:00:00-04:00,5.333333333333333,3
629f1ddb4072b7ea,2013-04-25 00:00:00-04:00,14.0,1
629f1ddb4072b7ea,2013-04-26 00:00:00-04:00,7.0,2
629f1ddb4072b7ea,2013-04-27 00:00:00-04:00,9.0,2
629f1ddb4072b7ea,2013-04-30 00:00:00-04:00,14.0,3
629f1ddb4072b7ea,2013-05-01 00:00:00-04:00,14.0,1
629f1ddb4072b7ea,2013-05-02 00:00:00-04:00,15.0,1
629f1ddb4072b7ea,2013-05-03 00:00:00-04:00,9.0,2
629f1ddb4072b7ea,2013-05-04 00:00:00-04:00,14.5,2
629f1ddb4072b7ea,2013-05-07 00:00:00-04:00,7.0,1
629f1ddb4072b7ea,2013-05-08 00:00:00-04:00,12.0,1
629f1ddb4072b7ea,2013-05-09 00:00:00-04:00,15.0,1
629f1ddb4072b7ea,2013-05-10 00:00:00-04:00,14.0,1
629f1ddb4072b7ea,2013-05-12 00:00:00-04:00,14.0,1
629f1ddb4072b7ea,2013-05-13 00:00:00-04:00,13.0,2
629f1ddb4072b7ea,2013-05-14 00:00:00-04:00,13.0,2
629f1ddb4072b7ea,2013-05-17 00:00:00-04:00,14.0,1
629f1ddb4072b7ea,2013-05-19 00:00:00-04:00,11.0,2
629f1ddb4072b7ea,2013-05-20 00:00:00-04:00,11.0,1
629f1ddb4072b7ea,2013-05-21 00:00:00-04:00,7.0,1
629f1ddb4072b7ea,2013-05-22 00:00:00-04:00,15.0,1
629f1ddb4072b7ea,2013-05-24 00:00:00-04:00,16.0,1
629f1ddb4072b7ea,2013-05-28 00:00:00-04:00,14.0,1
629f1ddb4072b7ea,2013-05-29 00:00:00-04:00,15.0,1
629f1ddb4072b7ea,2013-05-30 00:00:00-04:00,11.0,1
629f1ddb4072b7ea,2013-06-03 00:00:00-04:00,11.0,4
6331281a76223853,2013-03-29 00:00:00-04:00,6.0,1
6331281a76223853,2013-03-30 00:00:00-04:00,9.8,5
6331281a76223853,2013-03-31 00:00:00-04:00,7.2,5
6331281a76223853,2013-04-01 00:00:00-04:00,7.75,4
6331281a76223853,2013-04-02 00:00:00-04:00,7.333333333333333,6
6331281a76223853,2013-04-03 00:00:00-04:00,8.166666666666666,6
6331281a76223853,2013-04-04 00:00:00-04:00,8.4,5
6331281a76223853,2013-04-05 00:00:00-04:00,9.166666666666666,6
6331281a76223853,2013-04-06 00:00:00-04:00,9.0,6
6331281a76223853,2013-04-07 00:00:00-04:00,6.166666666666667,6
6331281a76223853,2013-04-08 00:00:00-04:00,6.75,4
6331281a76223853,2013-04-09 00:00:00-04:00,12.0,6
6331281a76223853,2013-04-10 00:00:00-04:00,8.833333333333334,6
6331281a76223853,2013-04-11 00:00:00-04:00,8.2,5
6331281a76223853,2013-04-12 00:00:00-04:00,6.666666666666667,6
6331281a76223853,2013-04-13 00:00:00-04:00,6.0,3
6331281a76223853,2013-04-14 00:00:00-04:00,10.25,4
6331281a76223853,2013-04-15 00:00:00-04:00,11.333333333333334,3
6331281a76223853,2013-04-16 00:00:00-04:00,7.25,4
6331281a76223853,2013-04-17 00:00:00-04:00,4.125,8
6331281a76223853,2013-04-18 00:00:00-04:00,6.5,4
6331281a76223853,2013-04-19 00:00:00-04:00,6.0,1
6331281a76223853,2013-04-20 00:00:00-04:00,5.5,2
6331281a76223853,2013-04-21 00:00:00-04:00,7.5,4
6331281a76223853,2013-04-22 00:00:00-04:00,16.0,1
6331281a76223853,2013-04-23 00:00:00-04:00,8.0,1
6331281a76223853,2013-04-24 00:00:00-04:00,10.0,3
6331281a76223853,2013-04-25 00:00:00-04:00,8.0,5
6331281a76223853,2013-04-26 00:00:00-04:00,8.6,5
6331281a76223853,2013-04-27 00:00:00-04:00,5.5,6
6331281a76223853,2013-04-28 00:00:00-04:00,5.5,2
6331281a76223853,2013-04-29 00:00:00-04:00,7.125,8
6331281a76223853,2013-04-30 00:00:00-04:00,11.5,6
6331281a76223853,2013-05-01 00:00:00-04:00,9.2,5
6331281a76223853,2013-05-02 00:00:00-04:00,9.5,4
6331281a76223853,2013-05-03 00:00:00-04:00,10.333333333333334,6
6331281a76223853,2013-05-05 00:00:00-04:00,7.8,5
6331281a76223853,2013-05-06 00:00:00-04:00,6.2,5
6331281a76223853,2013-05-07 00:00:00-04:00,11.0,4
6331281a76223853,2013-05-08 00:00:00-04:00,10.0,6
6331281a76223853,2013-05-09 00:00:00-04:00,10.5,6
6331281a76223853,2013-05-10 00:00:00-04:00,6.666666666666667,3
6331281a76223853,2013-05-11 00:00:00-04:00,5.0,2
6331281a76223853,2013-05-12 00:00:00-04:00,5.0,2
6331281a76223853,2013-05-13 00:00:00-04:00,5.0,1
6331281a76223853,2013-05-14 00:00:00-04:00,11.25,4
6331281a76223853,2013-05-15 00:00:00-04:00,7.4,5
6331281a76223853,2013-05-16 00:00:00-04:00,7.285714285714286,7
6331281a76223853,2013-05-17 00:00:00-04:00,8.5,6
6331281a76223853,2013-05-18 00:00:00-04:00,8.666666666666666,3
6331281a76223853,2013-05-19 00:00:00-04:00,13.0,3
6331281a76223853,2013-05-20 00:00:00-04:00,8.428571428571429,7
6331281a76223853,2013-05-21 00:00:00-04:00,7.0,1
6331281a76223853,2013-05-22 00:00:00-04:00,6.0,4
6331281a76223853,2013-05-23 00:00:00-04:00,8.666666666666666,3
6331281a76223853,2013-05-24 00:00:00-04:00,6.25,4
6331281a76223853,2013-05-25 00:00:00-04:00,11.0,1
6331281a76223853,2013-05-26 00:00:00-04:00,9.2,5
6331281a76223853,2013-05-27 00:00:00-04:00,11.0,2
6331281a76223853,2013-05-28 00:00:00-04:00,8.0,3
6331281a76223853,2013-05-29 00:00:00-04:00,11.0,1
640c2e12f2e99593,2013-03-27 00:00:00-04:00,12.0,3
640c2e12f2e99593,2013-03-28 00:00:00-04:00,10.2,5
640c2e12f2e99593,2013-03-29 00:00:00-04:00,9.666666666666666,6
640c2e12f2e99593,2013-03-30 00:00:00-04:00,8.333333333333334,3
640c2e12f2e99593,2013-04-01 00:00:00-04:00,5.333333333333333,6
640c2e12f2e99593,2013-04-02 00:00:00-04:00,7.5,4
640c2e12f2e99593,2013-04-03 00:00:00-04:00,11.4,5
640c2e12f2e99593,2013-04-04 00:00:00-04:00,8.4,5
640c2e12f2e99593,2013-04-05 00:00:00-04:00,10.25,4
640c2e12f2e99593,2013-04-06 00:00:00-04:00,14.0,1
640c2e12f2e99593,2013-04-07 00:00:00-04:00,14.0,1
640c2e12f2e99593,2013-04-08 00:00:00-04:00,8.5,4
640c2e12f2e99593,2013-04-09 00:00:00-04:00,11.2,5
640c2e12f2e99593,2013-04-10 00:00:00-04:00,12.333333333333334,3
640c2e12f2e99593,2013-04-11 00:00:00-04:00,11.0,4
640c2e12f2e99593,2013-04-12 00:00:00-04:00,8.666666666666666,3
640c2e12f2e99593,2013-04-14 00:00:00-04:00,14.0,1
640c2e12f2e99593,2013-04-15 00:00:00-04:00,12.333333333333334,3
640c2e12f2e99593,2013-04-16 00:00:00-04:00,9.333333333333334,3
640c2e12f2e99593,2013-04-18 00:00:00-04:00,8.8,5
640c2e12f2e99593,2013-04-19 00:00:00-04:00,1.0,1
640c2e12f2e99593,2013-04-20 00:00:00-04:00,8.0,4
640c2e12f2e99593,2013-04-21 00:00:00-04:00,11.0,3
640c2e12f2e99593,2013-04-22 00:00:00-04:00,10.5,4
640c2e12f2e99593,2013-04-23 00:00:00-04:00,6.0,1
640c2e12f2e99593,2013-04-26 00:00:00-04:00,15.0,1
640c2e12f2e99593,2013-05-03 00:00:00-04:00,11.333333333333334,3
678efa6567278633,2013-04-01 00:00:00-04:00,8.833333333333334,6
678efa6567278633,2013-04-02 00:00:00-04:00,9.5,10
678efa6567278633,2013-04-03 00:00:00-04:00,8.461538461538462,13
678efa6567278633,2013-04-04 00:00:00-04:00,8.153846153846153,13
678efa6567278633,2013-04-05 00:00:00-04:00,7.875,8
678efa6567278633,2013-04-06 00:00:00-04:00,7.333333333333333,6
678efa6567278633,2013-04-07 00:00:00-04:00,7.285714285714286,7
678efa6567278633,2013-04-08 00:00:00-04:00,8.6,10
678efa6567278633,2013-04-09 00:00:00-04:00,8.0,6
678efa6567278633,2013-04-10 00:00:00-04:00,11.0,4
678efa6567278633,2013-04-11 00:00:00-04:00,9.6,5
678efa6567278633,2013-04-12 00:00:00-04:00,9.333333333333334,6
678efa6567278633,2013-04-13 00:00:00-04:00,7.833333333333333,6
678efa6567278633,2013-04-14 00:00:00-04:00,7.333333333333333,6
678efa6567278633,2013-04-15 00:00:00-04:00,9.0,4
678efa6567278633,2013-04-16 00:00:00-04:00,9.5,6
678efa6567278633,2013-04-17 00:00:00-04:00,10.375,8
678efa6567278633,2013-04-18 00:00:00-04:00,8.428571428571429,7
678efa6567278633,2013-04-19 00:00:00-04:00,9.75,4
678efa6567278633,2013-04-21 00:00:00-04:00,9.818181818181818,11
678efa6567278633,2013-04-22 00:00:00-04:00,6.25,4
678efa6567278633,2013-04-23 00:00:00-04:00,7.0,5
678efa6567278633,2013-04-24 00:00:00-04:00,5.75,4
678efa6567278633,2013-04-25 00:00:00-04:00,11.0,4
678efa6567278633,2013-04-26 00:00:00-04:00,10.5,6
678efa6567278633,2013-04-27 00:00:00-04:00,5.5,4
678efa6567278633,2013-04-28 00:00:00-04:00,6.333333333333333,3
678efa6567278633,2013-04-29 00:00:00-04:00,5.75,4
678efa6567278633,2013-04-30 00:00:00-04:00,6.0,3
678efa6567278633,2013-05-01 00:00:00-04:00,6.0,5
678efa6567278633,2013-05-02 00:00:00-04:00,10.666666666666666,3
678efa6567278633,2013-05-03 00:00:00-04:00,11.75,4
678efa6567278633,2013-05-04 00:00:00-04:00,9.666666666666666,3
678efa6567278633,2013-05-07 00:00:00-04:00,5.666666666666667,3
678efa6567278633,2013-05-08 00:00:00-04:00,10.5,2
678efa6567278633,2013-05-09 00:00:00-04:00,7.0,2
678efa6567278633,2013-05-10 00:00:00-04:00,10.5,2
678efa6567278633,2013-05-13 00:00:00-04:00,11.0,2
678efa6567278633,2013-05-14 00:00:00-04:00,7.0,1
678efa6567278633,2013-05-15 00:00:00-04:00,7.0,2
678efa6567278633,2013-05-16 00:00:00-04:00,1.0,1
678efa6567278633,2013-05-18 00:00:00-04:00,6.0,1
678efa6567278633,2013-05-19 00:00:00-04:00,6.0,1
678efa6567278633,2013-05-20 00:00:00-04:00,6.0,1
678efa6567278633,2013-05-21 00:00:00-04:00,15.0,1
678efa6567278633,2013-05-23 00:00:00-04:00,3.0,1
678efa6567278633,2013-05-24 00:00:00-04:00,12.5,2
678efa6567278633,2013-05-25 00:00:00-04:00,9.0,2
678efa6567278633,2013-05-28 00:00:00-04:00,12.0,1
678efa6567278633,2013-05-29 00:00:00-04:00,12.0,1
6c7d0efd1d78c719,2013-03-31 00:00:00-04:00,14.5,2
6c7d0efd1d78c719,2013-04-02 00:00:00-04:00,7.875,8
6c7d0efd1d78c719,2013-04-03 00:00:00-04:00,6.571428571428571,7
6c7d0efd1d78c719,2013-04-04 00:00:00-04:00,8.875,8
6c7d0efd1d78c719,2013-04-05 00:00:00-04:00,8.25,8
6c7d0efd1d78c719,2013-04-06 00:00:00-04:00,5.5,2
6c7d0efd1d78c719,2013-04-07 00:00:00-04:00,7.5,2
6c7d0efd1d78c719,2013-04-08 00:00:00-04:00,6.0,3
6c7d0efd1d78c719,2013-04-09 00:00:00-04:00,11.0,2
6c7d0efd1d78c719,2013-04-10 00:00:00-04:00,15.0,1
6c7d0efd1d78c719,2013-04-11 00:00:00-04:00,3.0,1
6c7d0efd1d78c719,2013-04-12 00:00:00-04:00,6.0,1
6c7d0efd1d78c719,2013-04-13 00:00:00-04:00,8.0,4
6c7d0efd1d78c719,2013-04-14 00:00:00-04:00,8.0,1
6c7d0efd1d78c719,2013-04-15 00:00:00-04:00,5.5,2
6c7d0efd1d78c719,2013-04-17 00:00:00-04:00,5.0,2
6c7d0efd1d78c719,2013-04-18 00:00:00-04:00,7.25,4
6c7d0efd1d78c719,2013-04-19 00:00:00-04:00,7.0,2
6c7d0efd1d78c719,2013-04-21 00:00:00-04:00,7.0,2
6c7d0efd1d78c719,2013-04-22 00:00:00-04:00,5.0,3
6c7d0efd1d78c719,2013-04-23 00:00:00-04:00,6.25,4
6c7d0efd1d78c719,2013-04-24 00:00:00-04:00,15.0,1
6c7d0efd1d78c719,2013-04-26 00:00:00-04:00,7.5,2
6c7d0efd1d78c719,2013-04-27 00:00:00-04:00,11.5,2
6c7d0efd1d78c719,2013-04-28 00:00:00-04:00,4.0,3
6c7d0efd1d78c719,2013-04-29 00:00:00-04:00,4.0,3
6c7d0efd1d78c719,2013-04-30 00:00:00-04:00,6.0,1
6c7d0efd1d78c719,2013-05-01 00:00:00-04:00,5.0,2
6c7d0efd1d78c719,2013-05-02 00:00:00-04:00,7.0,2
6c7d0efd1d78c719,2013-05-04 00:00:00-04:00,7.0,1
6c7d0efd1d78c719,2013-05-05 00:00:00-04:00,6.0,4
6c7d0efd1d78c719,2013-05-06 00:00:00-04:00,4.666666666666667,3
6c7d0efd1d78c719,2013-05-07 00:00:00-04:00,7.0,1
6c7d0efd1d78c719,2013-05-08 00:00:00-04:00,6.8,5
6c7d0efd1d78c719,2013-05-09 00:00:00-04:00,7.0,1
6c7d0efd1d78c719,2013-05-11 00:00:00-04:00,7.0,1
6c7d0efd1d78c719,2013-05-12 00:00:00-04:00,5.5,2
6c7d0efd1d78c719,2013-05-13 00:00:00-04:00,7.0,4
6c7d0efd1d78c719,2013-05-14 00:00:00-04:00,9.0,4
6c7d0efd1d78c719,2013-05-15 00:00:00-04:00,7.0,3
6c7d0efd1d78c719,2013-05-18 00:00:00-04:00,6.0,1
6c7d0efd1d78c719,2013-05-19 00:00:00-04:00,7.0,5
6c7d0efd1d78c719,2013-05-20 00:00:00-04:00,6.0,1
6c7d0efd1d78c719,2013-05-21 00:00:00-04:00,7.0,1
6c7d0efd1d78c719,2013-05-22 00:00:00-04:00,7.0,2
6c7d0efd1d78c719,2013-05-27 00:00:00-04:00,6.0,4
6c7d0efd1d78c719,2013-05-28 00:00:00-04:00,7.0,1
6c7d0efd1d78c719,2013-05-29 00:00:00-04:00,6.666666666666667,3
6c7d0efd1d78c719,2013-05-31 00:00:00-04:00,7.0,2
6d0c6be247f20ca6,2013-03-27 00:00:00-04:00,7.0,1
6d0c6be247f20ca6,2013-03-28 00:00:00-04:00,7.333333333333333,6
6d0c6be247f20ca6,2013-03-29 00:00:00-04:00,13.666666666666666,6
6d0c6be247f20ca6,2013-03-30 00:00:00-04:00,9.0,3
6d0c6be247f20ca6,2013-04-01 00:00:00-04:00,11.1,10
6d0c6be247f20ca6,2013-04-02 00:00:00-04:00,5.833333333333333,6
6d0c6be247f20ca6,2013-04-03 00:00:00-04:00,12.6,5
6d0c6be247f20ca6,2013-04-04 00:00:00-04:00,3.5,6
6d0c6be247f20ca6,2013-04-05 00:00:00-04:00,9.375,8
6d0c6be247f20ca6,2013-04-06 00:00:00-04:00,2.0,1
6d0c6be247f20ca6,2013-04-07 00:00:00-04:00,10.333333333333334,3
6d0c6be247f20ca6,2013-04-08 00:00:00-04:00,8.75,4
6d0c6be247f20ca6,2013-04-09 00:00:00-04:00,12.0,3
6d0c6be247f20ca6,2013-04-10 00:00:00-04:00,5.75,4
6d0c6be247f20ca6,2013-04-11 00:00:00-04:00,8.25,4
6d0c6be247f20ca6,2013-04-12 00:00:00-04:00,14.0,1
6d0c6be247f20ca6,2013-04-13 00:00:00-04:00,15.0,2
6d0c6be247f20ca6,2013-04-14 00:00:00-04:00,11.0,2
6d0c6be247f20ca6,2013-04-15 00:00:00-04:00,7.333333333333333,3
6d0c6be247f20ca6,2013-04-16 00:00:00-04:00,9.5,2
6d0c6be247f20ca6,2013-04-17 00:00:00-04:00,7.0,3
6d0c6be247f20ca6,2013-04-18 00:00:00-04:00,6.0,4
6d0c6be247f20ca6,2013-04-19 00:00:00-04:00,14.0,4
6d0c6be247f20ca6,2013-04-21 00:00:00-04:00,11.88888888888889,9
6d0c6be247f20ca6,2013-04-22 00:00:00-04:00,4.0,3
6d0c6be247f20ca6,2013-04-23 00:00:00-04:00,11.5,4
6d0c6be247f20ca6,2013-04-24 00:00:00-04:00,8.6,5
6d0c6be247f20ca6,2013-04-25 00:00:00-04:00,10.0,7
6d0c6be247f20ca6,2013-04-26 00:00:00-04:00,11.25,4
6d0c6be247f20ca6,2013-04-27 00:00:00-04:00,9.5,2
6d0c6be247f20ca6,2013-04-28 00:00:00-04:00,10.0,6
6d0c6be247f20ca6,2013-04-29 00:00:00-04:00,13.25,4
6d0c6be247f20ca6,2013-04-30 00:00:00-04:00,13.25,4
6d0c6be247f20ca6,2013-05-01 00:00:00-04:00,11.6,5
6d0c6be247f20ca6,2013-05-02 00:00:00-04:00,7.0,2
6d0c6be247f20ca6,2013-05-03 00:00:00-04:00,13.0,5
6d0c6be247f20ca6,2013-05-04 00:00:00-04:00,10.0,1
6d0c6be247f20ca6,2013-05-05 00:00:00-04:00,12.0,1
6d0c6be247f20ca6,2013-05-06 00:00:00-04:00,9.0,4
6d0c6be247f20ca6,2013-05-07 00:00:00-04:00,14.5,4
6d0c6be247f20ca6,2013-05-08 00:00:00-04:00,13.0,4
6d0c6be247f20ca6,2013-05-09 00:00:00-04:00,11.5,4
6d0c6be247f20ca6,2013-05-10 00:00:00-04:00,12.0,3
6d0c6be247f20ca6,2013-05-11 00:00:00-04:00,9.0,2
6d0c6be247f20ca6,2013-05-12 00:00:00-04:00,12.666666666666666,3
6d0c6be247f20ca6,2013-05-13 00:00:00-04:00,10.25,4
6d0c6be247f20ca6,2013-05-14 00:00:00-04:00,10.666666666666666,3
6d0c6be247f20ca6,2013-05-15 00:00:00-04:00,9.833333333333334,6
6d0c6be247f20ca6,2013-05-16 00:00:00-04:00,14.0,2
6d0c6be247f20ca6,2013-05-17 00:00:00-04:00,11.6,5
6d0c6be247f20ca6,2013-05-20 00:00:00-04:00,13.2,5
6d0c6be247f20ca6,2013-05-22 00:00:00-04:00,14.5,2
6d0c6be247f20ca6,2013-05-25 00:00:00-04:00,15.0,1
6d0c6be247f20ca6,2013-05-27 00:00:00-04:00,12.0,2
6d0c6be247f20ca6,2013-05-28 00:00:00-04:00,9.0,2
6d0c6be247f20ca6,2013-05-29 00:00:00-04:00,10.0,2
6d0c6be247f20ca6,2013-05-30 00:00:00-04:00,14.0,1
6d0c6be247f20ca6,2013-05-31 00:00:00-04:00,9.0,1
6ff3c3fb859bc4e6,2013-03-27 00:00:00-04:00,5.6,5
6ff3c3fb859bc4e6,2013-03-28 00:00:00-04:00,5.333333333333333,6
6ff3c3fb859bc4e6,2013-03-29 00:00:00-04:00,8.5,6
6ff3c3fb859bc4e6,2013-03-30 00:00:00-04:00,8.0,4
6ff3c3fb859bc4e6,2013-03-31 00:00:00-04:00,4.2,5
6ff3c3fb859bc4e6,2013-04-01 00:00:00-04:00,9.75,4
6ff3c3fb859bc4e6,2013-04-02 00:00:00-04:00,5.2,5
6ff3c3fb859bc4e6,2013-04-03 00:00:00-04:00,4.0,5
6ff3c3fb859bc4e6,2013-04-04 00:00:00-04:00,5.8,5
6ff3c3fb859bc4e6,2013-04-05 00:00:00-04:00,4.666666666666667,6
6ff3c3fb859bc4e6,2013-04-06 00:00:00-04:00,5.8,5
6ff3c3fb859bc4e6,2013-04-07 00:00:00-04:00,5.0,6
6ff3c3fb859bc4e6,2013-04-08 00:00:00-04:00,5.375,8
6ff3c3fb859bc4e6,2013-04-09 00:00:00-04:00,2.2,5
6ff3c3fb859bc4e6,2013-04-10 00:00:00-04:00,5.0,6
6ff3c3fb859bc4e6,2013-04-11 00:00:00-04:00,5.0,4
6ff3c3fb859bc4e6,2013-04-12 00:00:00-04:00,4.0,5
6ff3c3fb859bc4e6,2013-04-13 00:00:00-04:00,6.0,5
6ff3c3fb859bc4e6,2013-04-14 00:00:00-04:00,3.5,4
6ff3c3fb859bc4e6,2013-04-15 00:00:00-04:00,5.5,2
6ff3c3fb859bc4e6,2013-04-16 00:00:00-04:00,1.0,2
6ff3c3fb859bc4e6,2013-04-17 00:00:00-04:00,4.8,5
6ff3c3fb859bc4e6,2013-04-18 00:00:00-04:00,6.285714285714286,7
6ff3c3fb859bc4e6,2013-04-19 00:00:00-04:00,5.4,5
6ff3c3fb859bc4e6,2013-04-20 00:00:00-04:00,5.75,4
6ff3c3fb859bc4e6,2013-04-21 00:00:00-04:00,4.5,2
6ff3c3fb859bc4e6,2013-04-22 00:00:00-04:00,5.25,4
6ff3c3fb859bc4e6,2013-04-23 00:00:00-04:00,5.666666666666667,3
6ff3c3fb859bc4e6,2013-04-24 00:00:00-04:00,5.25,4
6ff3c3fb859bc4e6,2013-04-25 00:00:00-04:00,6.833333333333333,6
6ff3c3fb859bc4e6,2013-04-26 00:00:00-04:00,5.25,4
6ff3c3fb859bc4e6,2013-04-27 00:00:00-04:00,7.0,1
6ff3c3fb859bc4e6,2013-04-28 00:00:00-04:00,6.0,2
6ff3c3fb859bc4e6,2013-04-30 00:00:00-04:00,6.5,2
6ff3c3fb859bc4e6,2013-05-01 00:00:00-04:00,6.5,2
70a978fcd4bde4c4,2013-03-27 00:00:00-04:00,3.0,2
70a978fcd4bde4c4,2013-03-28 00:00:00-04:00,9.25,4
70a978fcd4bde4c4,2013-03-29 00:00:00-04:00,13.166666666666666,6
70a978fcd4bde4c4,2013-03-30 00:00:00-04:00,10.0,4
70a978fcd4bde4c4,2013-03-31 00:00:00-04:00,10.0,5
70a978fcd4bde4c4,2013-04-01 00:00:00-04:00,9.8,5
70a978fcd4bde4c4,2013-04-02 00:00:00-04:00,9.666666666666666,6
70a978fcd4bde4c4,2013-04-03 00:00:00-04:00,7.666666666666667,6
70a978fcd4bde4c4,2013-04-04 00:00:00-04:00,8.833333333333334,6
70a978fcd4bde4c4,2013-04-05 00:00:00-04:00,7.666666666666667,6
70a978fcd4bde4c4,2013-04-06 00:00:00-04:00,10.8,5
70a978fcd4bde4c4,2013-04-07 00:00:00-04:00,8.6,5
70a978fcd4bde4c4,2013-04-08 00:00:00-04:00,8.4,5
70a978fcd4bde4c4,2013-04-09 00:00:00-04:00,6.4,5
70a978fcd4bde4c4,2013-04-10 00:00:00-04:00,9.5,6
70a978fcd4bde4c4,2013-04-11 00:00:00-04:00,5.0,3
70a978fcd4bde4c4,2013-04-12 00:00:00-04:00,7.6,5
70a978fcd4bde4c4,2013-04-13 00:00:00-04:00,5.5,2
70a978fcd4bde4c4,2013-04-14 00:00:00-04:00,5.5,4
70a978fcd4bde4c4,2013-04-15 00:00:00-04:00,7.25,4
70a978fcd4bde4c4,2013-04-16 00:00:00-04:00,9.0,2
70a978fcd4bde4c4,2013-04-17 00:00:00-04:00,8.857142857142858,7
70a978fcd4bde4c4,2013-04-18 00:00:00-04:00,7.0,6
70a978fcd4bde4c4,2013-04-19 00:00:00-04:00,9.0,2
70a978fcd4bde4c4,2013-04-20 00:00:00-04:00,7.0,2
70a978fcd4bde4c4,2013-04-21 00:00:00-04:00,7.2,5
70a978fcd4bde4c4,2013-04-22 00:00:00-04:00,4.75,4
70a978fcd4bde4c4,2013-04-23 00:00:00-04:00,8.333333333333334,3
70a978fcd4bde4c4,2013-04-24 00:00:00-04:00,7.0,7
70a978fcd4bde4c4,2013-04-25 00:00:00-04:00,8.0,4
70a978fcd4bde4c4,2013-04-26 00:00:00-04:00,5.666666666666667,3
70a978fcd4bde4c4,2013-04-27 00:00:00-04:00,5.5,2
70a978fcd4bde4c4,2013-04-28 00:00:00-04:00,6.25,4
70a978fcd4bde4c4,2013-04-29 00:00:00-04:00,8.2,5
70a978fcd4bde4c4,2013-04-30 00:00:00-04:00,9.0,2
70a978fcd4bde4c4,2013-05-01 00:00:00-04:00,8.5,4
70a978fcd4bde4c4,2013-05-02 00:00:00-04:00,11.25,4
70a978fcd4bde4c4,2013-05-03 00:00:00-04:00,7.0,1
70a978fcd4bde4c4,2013-05-04 00:00:00-04:00,14.0,1
70a978fcd4bde4c4,2013-05-05 00:00:00-04:00,7.6,5
70a978fcd4bde4c4,2013-05-06 00:00:00-04:00,6.5,2
70a978fcd4bde4c4,2013-05-07 00:00:00-04:00,7.0,1
70a978fcd4bde4c4,2013-05-08 00:00:00-04:00,6.75,4
70a978fcd4bde4c4,2013-05-09 00:00:00-04:00,8.2,5
70a978fcd4bde4c4,2013-05-11 00:00:00-04:00,8.333333333333334,3
70a978fcd4bde4c4,2013-05-12 00:00:00-04:00,14.0,1
70a978fcd4bde4c4,2013-05-13 00:00:00-04:00,7.0,1
70a978fcd4bde4c4,2013-05-15 00:00:00-04:00,6.5,2
70a978fcd4bde4c4,2013-05-16 00:00:00-04:00,7.0,1
70a978fcd4bde4c4,2013-05-20 00:00:00-04:00,9.0,2
70a978fcd4bde4c4,2013-05-26 00:00:00-04:00,6.0,1
70a978fcd4bde4c4,2013-05-28 00:00:00-04:00,5.0,1
70a978fcd4bde4c4,2013-05-29 00:00:00-04:00,10.0,1
7afd2e21e5ddc153,2013-03-28 00:00:00-04:00,6.0,1
7afd2e21e5ddc153,2013-03-29 00:00:00-04:00,9.666666666666666,3
7afd2e21e5ddc153,2013-03-30 00:00:00-04:00,3.0,1
